Id,Needs_NSC_Review__c,NSC_Review_Reason__c,Index (for debugging)
003f400001XsrpwAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvWIQAY
003f400001XsrxCAAR,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvWHQAY
003f40000169hqwAAA,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvWGQAY
003f400001XsrwYAAR,True,<Warning>Attending enrollment not confirmed by NSC: Saint Martin's University (Aug 2020 start),a025G00000kxvWFQAY
003f400001Xss2DAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Southern California (Aug 2020 start),a025G00000kxvWEQAY
003f400001XsrqxAAB,True,<Warning>Attending enrollment not confirmed by NSC: Ohlone Community College (Aug 2020 start),a025G00000kxvWDQAY
003f400001Xsrj2AAB,True,<Warning>Attending enrollment not confirmed by NSC and <Warning>Changed Degree Type from Bachelor's to Associate's or Certificate (TBD): Highline Community College (Sep 2020 start),a025G00000kxvWCQAY
003f400000KvxdJAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvWBQAY
003f400001XsrjUAAR,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start),a025G00000kxvWAQAY
003f400001XsroTAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start),a025G00000kxvW9QAI
003f400001XsrwrAAB,True,<Warning>Attending enrollment not confirmed by NSC: Menlo College (Sep 2020 start),a025G00000kxvW8QAI
003f400001XsrshAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvW7QAI
003f400001XsrjeAAB,True,<Warning>Attending enrollment not confirmed by NSC: Bloomsburg University of Pennsylvania (Aug 2020 start),a025G00000kxvW6QAI
003f400001Xsrh2AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvW5QAI
003f400001Xsrh9AAB,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start),a025G00000kxvW4QAI
003f400001XsrsgAAB,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Washington University (Sep 2020 start),a025G00000kxvW3QAI
003f400000xFjyfAAC,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvW2QAI
003f400001XsrpPAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvW1QAI
003f400001XsrsUAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvW0QAI
003f400001Xsrs0AAB,True,<Warning>Attending enrollment not confirmed by NSC: Boston University (Sep 2020 start),a025G00000kxvVzQAI
003f400001XsrqKAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvVyQAI
003f400001XsroJAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvVxQAI
003f400000TlTPsAAN,True,<Warning>Attending enrollment not confirmed by NSC: Eastern Oregon University (Sep 2020 start),a025G00000kxvVwQAI
003f400001XsrogAAB,True,<Warning>Attending enrollment not confirmed by NSC: Purdue University-Main Campus (Aug 2020 start),a025G00000kxvVvQAI
003f400001XsrhXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvVuQAI
003f400001XsrnpAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvVtQAI
003f400001XsrjTAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvVsQAI
003f400001Xsrt7AAB,True,<Warning>Attending enrollment not confirmed by NSC: The Evergreen State College (Sep 2020 start),a025G00000kxvVrQAI
003f400000KvxXWAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvVqQAI
003f400001XsrhiAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvVpQAI
003f400001XsrtPAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvVoQAI
003f400000TlTKRAA3,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvVnQAI
003f400000TlTQ5AAN,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvVmQAI
003f400000KvxSdAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvVlQAI
003f400001XsrpOAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvVkQAI
003f400001XsrpYAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvVjQAI
003f400001XsrqmAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvViQAI
003f400001XsrjdAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvVhQAI
003f400001XsriSAAR,True,<Warning>Attending enrollment not confirmed by NSC: Grand Canyon University (Sep 2020 start),a025G00000kxvVgQAI
003f400000KvxZ9AAJ,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvVfQAI
003f400001XsrwnAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvVeQAI
003f400001XsrxWAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvVdQAI
003f400001XsrxDAAR,True,<Warning>Attending enrollment not confirmed by NSC: The Evergreen State College (Sep 2020 start),a025G00000kxvVcQAI
003f400000KvxRFAAZ,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvVbQAI
003f400000KvxRFAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start),a025G00000kxvVaQAI
003f400001XsrsQAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Stanislaus (Aug 2020 start),a025G00000kxvVZQAY
003f400001XsriqAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvVYQAY
003f400001XsrtFAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvVXQAY
003f400001XsriEAAR,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start),a025G00000kxvVWQAY
003f400000TlTPbAAN,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvVVQAY
003f400001XsrhYAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvVTQAY
003f400001XsrgsAAB,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start),a025G00000kxvVSQAY
003f400000KvxRSAAZ,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvVRQAY
003f400001XsrpkAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvVQQAY
003f400001XsrwKAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvVPQAY
003f40000169hqCAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Art Center College of Design (Sep 2020 start),a025G00000kxvVOQAY
003f400001XsrrvAAB,True,<Warning>Attending enrollment not confirmed by NSC: Northeastern University (Sep 2020 start),a025G00000kxvVNQAY
003f400001XsrrcAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start),a025G00000kxvVMQAY
003f400001Xsrx5AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvVLQAY
003f400001XsrqfAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Barbara (Oct 2020 start),a025G00000kxvVKQAY
003f400000TlTQeAAN,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Barbara (Oct 2020 start),a025G00000kxvVJQAY
003f400001XsrwDAAR,True,<Warning>Attending enrollment not confirmed by NSC: George Washington University (Aug 2020 start),a025G00000kxvVIQAY
003f400001XsroaAAB,True,<Warning>Attending enrollment not confirmed by NSC: Ohlone Community College (Aug 2020 start),a025G00000kxvVHQAY
003f40000169hv9AAA,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvVGQAY
003f400001XsrsCAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvVFQAY
003f400001XsrnxAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvVEQAY
003f400001XsriXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Puget Sound (Aug 2020 start),a025G00000kxvVDQAY
003f400001XsrvhAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Francisco State University (Aug 2020 start),a025G00000kxvVCQAY
003f40000169uEbAAI,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start),a025G00000kxvVBQAY
003f400001XsrjuAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvVAQAY
003f400001XsrrJAAR,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start),a025G00000kxvV9QAI
003f400001XsrrfAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvV8QAI
003f400001XsrhaAAB,True,<Warning>Attending enrollment not confirmed by NSC: Sacramento City College (Aug 2020 start),a025G00000kxvV7QAI
003f400001XsrhaAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvV6QAI
003f400001XsrhsAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvV5QAI
003f400001XsrhcAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State Polytechnic University-Pomona (Aug 2020 start),a025G00000kxvV4QAI
003f400000TlTP5AAN,True,<Warning>Attending enrollment not confirmed by NSC: Monterey Peninsula College (Aug 2020 start),a025G00000kxvV3QAI
003f400001XsrqwAAB,True,<Warning>Attending enrollment not confirmed by NSC: Bellevue College (Sep 2020 start),a025G00000kxvV2QAI
003f400001XsrpLAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvV1QAI
003f400001Xsrq9AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvV0QAI
003f40000169hqSAAQ,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvUzQAI
003f400001XsrtHAAR,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvUyQAI
003f400001Xsrx6AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvUxQAI
003f400001XsrtKAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvUwQAI
003f400001XsrvVAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvUvQAI
003f400001XsrqkAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvUuQAI
003f400001Xsro7AAB,True,<Warning>Attending enrollment not confirmed by NSC: Houston Community College (Aug 2020 start),a025G00000kxvUtQAI
003f400001Xsrh7AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvUsQAI
003f400000KvxYDAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Menlo College (Sep 2020 start),a025G00000kxvUrQAI
003f400000KvxUrAAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvUqQAI
003f400001XsroAAAR,True,<Warning>Attending enrollment not confirmed by NSC: Wesleyan University (Aug 2020 start),a025G00000kxvUoQAI
003f400001XsrgxAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvUnQAI
003f400000TlTREAA3,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvUmQAI
003f400001XsriiAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvUlQAI
003f400001XsrsuAAB,True,<Warning>Attending enrollment not confirmed by NSC: Santa Clara University (Sep 2020 start),a025G00000kxvUkQAI
003f400001XsrgwAAB,True,<Warning>Attending enrollment not confirmed by NSC: Northeastern University (Sep 2020 start),a025G00000kxvUjQAI
003f400001XsrsoAAB,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start),a025G00000kxvUiQAI
003f400001XsrwiAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start),a025G00000kxvUhQAI
003f40000169hqaAAA,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start),a025G00000kxvUgQAI
003f400001XsriPAAR,True,<Warning>Attending enrollment not confirmed by NSC: Seattle Pacific University (Sep 2020 start),a025G00000kxvUfQAI
003f400001XsrpuAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvUeQAI
003f400000KvxPXAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Drexel University (Sep 2020 start),a025G00000kxvUdQAI
003f400001XsrnqAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Long Beach (Aug 2020 start),a025G00000kxvUcQAI
003f400000KvxUtAAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvUbQAI
003f400001XsrnDAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start),a025G00000kxvUaQAI
003f400001XsrhQAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Great Falls (Aug 2020 start),a025G00000kxvUZQAY
003f400001XsrqvAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Redlands (Aug 2020 start),a025G00000kxvUYQAY
003f400001XsrhSAAR,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start),a025G00000kxvUXQAY
003f400001XsrivAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvUWQAY
003f400000TlTM8AAN,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start),a025G00000kxvUVQAY
003f400001XsrpWAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvUUQAY
003f400001XsrhoAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start),a025G00000kxvUTQAY
003f400001XsrjZAAR,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start),a025G00000kxvUSQAY
003f400001XsrjaAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvURQAY
003f400001Xsrx4AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvUQQAY
003f400001XsrvoAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start),a025G00000kxvUPQAY
003f400000TlTLQAA3,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start),a025G00000kxvUOQAY
003f400001XsriWAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start),a025G00000kxvUNQAY
003f400001XsroGAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvUMQAY
003f400000KvxS7AAJ,True,<Warning>Attending enrollment not confirmed by NSC: Santa Clara University (Sep 2020 start),a025G00000kxvULQAY
003f400001XsrvaAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start),a025G00000kxvUKQAY
003f400001XsrnVAAR,True,<Warning>Attending enrollment not confirmed by NSC: Contra Costa College (Aug 2020 start),a025G00000kxvUJQAY
003f400000KvxREAAZ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start),a025G00000kxvUIQAY
003f400001XsrwmAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start),a025G00000kxvUHQAY
